from	to
231089_at	ENSG00000230387
237729_at	ENSG00000246145
244498_x_at	ENSG00000259511
235934_at	ENSG00000268061
239362_at	ENSG00000268061
230366_at	ENSG00000232645
237758_at	ENSG00000251249
228275_at	ENSG00000240024
236798_at	ENSG00000240024
227591_at	ENSG00000224660
238944_at	ENSG00000267058
1561370_at	ENSG00000223522
1561881_at	ENSG00000253658
229347_at	ENSG00000247516
236591_at	ENSG00000247516
221057_at	ENSG00000122432
229040_at	ENSG00000227039
229041_s_at	ENSG00000227039
1556899_at	ENSG00000237054
213964_x_at	ENSG00000269609
214857_at	ENSG00000269609
237760_at	ENSG00000227290
231036_at	ENSG00000226833
241291_at	ENSG00000260676
1557068_at	ENSG00000234859
1569746_s_at	ENSG00000223891
1558906_a_at	ENSG00000223891
1569745_at	ENSG00000223891
243742_at	ENSG00000263958
227655_at	ENSG00000250786
1557443_s_at	ENSG00000250427
242521_at	ENSG00000268001
1569004_at	ENSG00000268001
237552_at	ENSG00000261780
231563_at	ENSG00000232265
236695_at	ENSG00000227477
1559303_at	ENSG00000267014
1557389_at	ENSG00000280693
1568647_at	ENSG00000269289
1568648_a_at	ENSG00000269289
1556909_at	ENSG00000261194
227431_at	ENSG00000214293
238126_at	ENSG00000214293
229746_x_at	ENSG00000218739
231819_at	ENSG00000218739
1564381_s_at	ENSG00000218739
239880_at	ENSG00000233153
211350_s_at	ENSG00000229921
211351_at	ENSG00000229921
207963_at	ENSG00000229921
229480_at	ENSG00000234456
235267_at	ENSG00000234456
227554_at	ENSG00000234456
237425_at	ENSG00000226387
241432_at	ENSG00000248228
235406_x_at	ENSG00000247828
229815_at	ENSG00000247828
81737_at	ENSG00000260735
240100_at	ENSG00000225742
240801_at	ENSG00000232560
237343_at	ENSG00000237401
1559992_a_at	ENSG00000258548
237028_at	ENSG00000230679
237260_at	ENSG00000257711
208083_s_at	ENSG00000115221
239517_at	ENSG00000115221
208084_at	ENSG00000115221
226535_at	ENSG00000115221
238103_at	ENSG00000248771
240713_s_at	ENSG00000224243
1566544_at	ENSG00000230510
242253_at	ENSG00000230510
1559280_a_at	ENSG00000248329
230431_at	ENSG00000284693
233594_at	ENSG00000229688
1568872_at	ENSG00000229688
233745_at	ENSG00000268006
240615_at	ENSG00000268006
235712_at	ENSG00000270084
244079_at	ENSG00000205858
232790_at	ENSG00000234171
244766_at	ENSG00000261556
1561532_at	ENSG00000245598
215683_at	ENSG00000261126
1558628_at	ENSG00000261126
1560038_at	ENSG00000258525
231028_at	ENSG00000254480
1568787_at	ENSG00000261777
1555964_at	ENSG00000185829
1555964_at	ENSG00000276276
1555964_at	ENSG00000228696
1555964_at	ENSG00000275748
243899_at	ENSG00000185829
243899_at	ENSG00000276276
243899_at	ENSG00000228696
243899_at	ENSG00000275748
1555794_at	ENSG00000185829
1555794_at	ENSG00000276276
1555794_at	ENSG00000228696
1555794_at	ENSG00000275748
229028_s_at	ENSG00000185829
229028_s_at	ENSG00000276276
229028_s_at	ENSG00000228696
229028_s_at	ENSG00000275748
241910_x_at	ENSG00000185829
241910_x_at	ENSG00000276276
241910_x_at	ENSG00000228696
241910_x_at	ENSG00000275748
232987_at	ENSG00000185829
232987_at	ENSG00000276276
232987_at	ENSG00000228696
232987_at	ENSG00000275748
1554245_x_at	ENSG00000185829
1554245_x_at	ENSG00000276276
1554245_x_at	ENSG00000228696
1554245_x_at	ENSG00000275748
210435_at	ENSG00000185829
210435_at	ENSG00000276276
210435_at	ENSG00000228696
210435_at	ENSG00000275748
1555144_at	ENSG00000185829
1555144_at	ENSG00000276276
1555144_at	ENSG00000228696
1555144_at	ENSG00000275748
210718_s_at	ENSG00000185829
210718_s_at	ENSG00000276276
210718_s_at	ENSG00000228696
210718_s_at	ENSG00000275748
227985_at	ENSG00000233834
228773_at	ENSG00000223478
1557214_at	ENSG00000250968
243440_at	ENSG00000236502
237090_at	ENSG00000255507
237255_at	ENSG00000224397
229296_at	ENSG00000233901
1561228_at	ENSG00000248872
231232_at	ENSG00000257660
237385_at	ENSG00000232139
1558844_at	ENSG00000179240
1561198_at	ENSG00000179240
1556662_at	ENSG00000250116
1556663_s_at	ENSG00000250116
213698_at	ENSG00000243749
238491_at	ENSG00000225265
220314_at	ENSG00000171116
1561303_at	ENSG00000258779
1568660_a_at	ENSG00000258779
243710_at	ENSG00000234693
1563040_s_at	ENSG00000224973
1562449_s_at	ENSG00000224973
1563039_at	ENSG00000224973
1564244_a_at	ENSG00000224973
230710_at	ENSG00000247095
236480_at	ENSG00000247095
1556789_a_at	ENSG00000238197
239407_at	ENSG00000238197
228612_at	ENSG00000246067
228643_at	ENSG00000246067
236579_at	ENSG00000253563
228721_at	ENSG00000240747
238216_at	ENSG00000251364
1557177_at	ENSG00000251364
1556247_a_at	ENSG00000237862
237312_at	ENSG00000250590
1556453_at	ENSG00000229727
1556454_a_at	ENSG00000229727
1556796_at	ENSG00000206552
237543_at	ENSG00000272902
240882_at	ENSG00000233760
229756_at	ENSG00000235092
236719_at	ENSG00000235092
243224_at	ENSG00000216895
231924_at	ENSG00000251381
1557050_at	ENSG00000233429
1557051_s_at	ENSG00000233429
228642_at	ENSG00000233429
235373_at	ENSG00000247498
1559976_at	ENSG00000247498
241568_at	ENSG00000283036
238953_at	ENSG00000234494
235282_at	ENSG00000234494
236036_at	ENSG00000227811
227765_at	ENSG00000253738
226341_at	ENSG00000253738
1561539_at	ENSG00000246523
237899_at	ENSG00000267710
236340_at	ENSG00000182648
232804_at	ENSG00000234380
238091_at	ENSG00000275886
238091_at	ENSG00000263267
238091_at	ENSG00000262061
1568799_at	ENSG00000226419
1560579_s_at	ENSG00000226419
1568813_at	ENSG00000226419
217263_x_at	ENSG00000159216
209360_s_at	ENSG00000159216
211180_x_at	ENSG00000159216
211179_at	ENSG00000159216
1563591_at	ENSG00000159216
209359_x_at	ENSG00000159216
211182_x_at	ENSG00000159216
210365_at	ENSG00000159216
208129_x_at	ENSG00000159216
211620_x_at	ENSG00000159216
211181_x_at	ENSG00000159216
210805_x_at	ENSG00000159216
237697_at	ENSG00000159216
234250_at	ENSG00000228496
231284_at	ENSG00000249748
1562011_at	ENSG00000225572
230184_at	ENSG00000233639
1559501_at	ENSG00000236830
1559917_a_at	ENSG00000236830
1557215_at	ENSG00000259129
233590_at	ENSG00000224184
237880_at	ENSG00000224184
237321_at	ENSG00000224184
1568615_a_at	ENSG00000249700
1564220_a_at	ENSG00000249550
1554946_at	ENSG00000249550
1558381_a_at	ENSG00000236144
222280_at	ENSG00000236144
240887_at	ENSG00000229606
240225_at	ENSG00000248572
1556740_at	ENSG00000248572
1559670_at	ENSG00000240973
1562821_a_at	ENSG00000235123
1559986_at	ENSG00000244968
1560131_at	ENSG00000272568
1557434_at	ENSG00000272568
1557921_s_at	ENSG00000258586
220846_s_at	ENSG00000182873
233135_at	ENSG00000233123
231473_at	ENSG00000259284
231404_at	ENSG00000247595
1558262_at	ENSG00000247595
231580_at	ENSG00000269186
219785_s_at	ENSG00000260456
219784_at	ENSG00000260456
223745_at	ENSG00000260456
1570375_at	ENSG00000233038
1559026_at	ENSG00000225361
1562447_a_at	ENSG00000225361
213569_at	ENSG00000258301
1557410_at	ENSG00000257176
1561367_a_at	ENSG00000276476
227332_at	ENSG00000255857
1558007_s_at	ENSG00000260034
229049_at	ENSG00000260034
227492_at	ENSG00000273814
227492_at	ENSG00000197822
235937_at	ENSG00000273814
235937_at	ENSG00000197822
231022_at	ENSG00000273814
231022_at	ENSG00000197822
209925_at	ENSG00000273814
209925_at	ENSG00000197822
1557139_at	ENSG00000245614
227437_at	ENSG00000248008
238854_at	ENSG00000248008
237267_at	ENSG00000254584
237617_at	ENSG00000254584
241552_at	ENSG00000265544
1570085_at	ENSG00000230319
1560941_a_at	ENSG00000229558
1560940_at	ENSG00000229558
240828_at	ENSG00000235488
238485_at	ENSG00000259673
241386_at	ENSG00000256546
231233_at	ENSG00000228288
240219_at	ENSG00000232977
226635_at	ENSG00000281649
225635_s_at	ENSG00000281649
225640_at	ENSG00000281649
236433_at	ENSG00000215067
229833_at	ENSG00000215067
1556617_a_at	ENSG00000242385
229781_at	ENSG00000227544
1563255_at	ENSG00000234736
1557660_s_at	ENSG00000234736
1563254_a_at	ENSG00000234736
1564736_a_at	ENSG00000204403
230353_at	ENSG00000267532
237253_at	ENSG00000239877
239237_at	ENSG00000281103
228826_at	ENSG00000265148
228828_at	ENSG00000265148
236914_at	ENSG00000229015
240162_at	ENSG00000250584
239822_at	ENSG00000231768
241234_at	ENSG00000226856
230460_at	ENSG00000239523
1557219_at	ENSG00000251350
238463_at	ENSG00000226237
1556936_at	ENSG00000226237
236870_at	ENSG00000224792
236871_s_at	ENSG00000224792
242679_at	ENSG00000237298
1556043_a_at	ENSG00000237298
1558858_at	ENSG00000228412
1552860_at	ENSG00000274744
1569659_at	ENSG00000231638
239162_at	ENSG00000236709
237735_at	ENSG00000249833
237272_at	ENSG00000249833
237734_s_at	ENSG00000249833
1557733_a_at	ENSG00000233355
242462_at	ENSG00000232677
243924_at	ENSG00000232677
1557046_x_at	ENSG00000232677
1557044_at	ENSG00000232677
213685_at	ENSG00000236810
226591_at	ENSG00000257151
226587_at	ENSG00000257151
232242_at	ENSG00000241472
1559665_at	ENSG00000258390
231051_at	ENSG00000227877
1558481_s_at	ENSG00000271270
1558480_at	ENSG00000271270
1557610_at	ENSG00000237399
232111_at	ENSG00000250366
237393_at	ENSG00000261594
1559240_at	ENSG00000246090
1563099_at	ENSG00000246090
243629_x_at	ENSG00000228109
239521_at	ENSG00000228109
242087_x_at	ENSG00000228109
238298_at	ENSG00000227244
1558660_at	ENSG00000224382
232284_at	ENSG00000239653
232527_at	ENSG00000239653
1560842_a_at	ENSG00000224743
1565763_at	ENSG00000224743
1562631_at	ENSG00000224743
233249_at	ENSG00000232046
1556518_at	ENSG00000227375
1556364_at	ENSG00000241684
1559296_at	ENSG00000241684
1562295_at	ENSG00000241684
233113_at	ENSG00000241684
234078_at	ENSG00000241684
231330_at	ENSG00000236036
1557685_at	ENSG00000280543
232605_s_at	ENSG00000120664
1568812_at	ENSG00000237166
237529_at	ENSG00000232170
1562263_at	ENSG00000253837
231568_at	ENSG00000226685
236336_at	ENSG00000225439
228430_at	ENSG00000225439
1568826_at	ENSG00000281706
232671_at	ENSG00000281207
1569372_at	ENSG00000230269
237668_at	ENSG00000235519
230716_at	ENSG00000256162
244151_at	ENSG00000256162
230776_at	ENSG00000267128
1557646_at	ENSG00000278338
1557647_a_at	ENSG00000278338
1559656_a_at	ENSG00000204706
1559655_at	ENSG00000204706
224603_at	ENSG00000163597
224601_at	ENSG00000163597
1557021_s_at	ENSG00000247363
244280_at	ENSG00000228495
1559221_at	ENSG00000228495
228632_at	ENSG00000223403
244136_at	ENSG00000235661
1569330_at	ENSG00000247708
1556508_s_at	ENSG00000239513
1556507_at	ENSG00000239513
237514_at	ENSG00000239513
237601_at	ENSG00000259082
1568888_at	ENSG00000245498
1563776_at	ENSG00000245498
241964_at	ENSG00000261221
238665_at	ENSG00000261221
230334_at	ENSG00000248932
1557565_a_at	ENSG00000244926
1557564_at	ENSG00000244926
228049_x_at	ENSG00000260260
235428_at	ENSG00000253716
244411_at	ENSG00000253716
243749_s_at	ENSG00000253716
214867_at	ENSG00000272589
229096_at	ENSG00000261760
229095_s_at	ENSG00000261760
231571_at	ENSG00000224582
224006_at	ENSG00000251138
237170_at	ENSG00000254519
215133_s_at	ENSG00000182230
1563845_at	ENSG00000182230
1555485_s_at	ENSG00000182230
214945_at	ENSG00000182230
221183_at	ENSG00000249717
1556387_at	ENSG00000243818
1556388_a_at	ENSG00000243818
1559715_at	ENSG00000237222
239641_at	ENSG00000254703
1557117_at	ENSG00000236778
1557118_a_at	ENSG00000236778
1560797_s_at	ENSG00000224533
237313_at	ENSG00000265096
238936_at	ENSG00000261115
227318_at	ENSG00000261115
231143_at	ENSG00000261115
240810_at	ENSG00000269956
237275_at	ENSG00000234787
1569287_at	ENSG00000234787
1569023_a_at	ENSG00000234787
229328_at	ENSG00000267470
1564421_at	ENSG00000253267
205904_at	ENSG00000183214
205904_at	ENSG00000231225
205904_at	ENSG00000235233
205904_at	ENSG00000204520
205904_at	ENSG00000233051
205905_s_at	ENSG00000183214
205905_s_at	ENSG00000231225
205905_s_at	ENSG00000235233
205905_s_at	ENSG00000204520
205905_s_at	ENSG00000233051
237684_at	ENSG00000241131
1558651_at	ENSG00000279968
1555853_at	ENSG00000204261
1555852_at	ENSG00000204261
240523_at	ENSG00000248079
1557874_at	ENSG00000234942
236400_at	ENSG00000231908
1555868_at	ENSG00000236013
1555869_a_at	ENSG00000236013
229006_at	ENSG00000251432
239248_at	ENSG00000234684
236669_at	ENSG00000234684
229592_at	ENSG00000262468
1560412_at	ENSG00000234817
236575_at	ENSG00000243069
242084_at	ENSG00000267465
237885_at	ENSG00000227640
1561055_at	ENSG00000261325
235617_x_at	ENSG00000240045
230279_at	ENSG00000225434
229890_at	ENSG00000204314
230054_at	ENSG00000204314
231739_at	ENSG00000204314
241745_at	ENSG00000235652
1556048_at	ENSG00000226754
1556122_at	ENSG00000269386
1556123_a_at	ENSG00000269386
234267_at	ENSG00000249346
1557276_at	ENSG00000249346
1556675_s_at	ENSG00000249346
1557277_a_at	ENSG00000249346
1557386_at	ENSG00000226806
1557507_at	ENSG00000248275
228664_at	ENSG00000248275
215929_at	ENSG00000235824
231458_at	ENSG00000226995
243813_at	ENSG00000246430
240320_at	ENSG00000215277
236080_at	ENSG00000232671
235445_at	ENSG00000275563
1558574_at	ENSG00000261761
206955_at	ENSG00000259916
215623_x_at	ENSG00000113810
201664_at	ENSG00000113810
201663_s_at	ENSG00000113810
228563_at	ENSG00000182963
228776_at	ENSG00000182963
208460_at	ENSG00000182963
243502_at	ENSG00000182963
203799_at	ENSG00000248672
211672_s_at	ENSG00000250151
203670_at	ENSG00000250151
230872_s_at	ENSG00000250151
210129_s_at	ENSG00000250151
200997_at	ENSG00000248643
236157_at	ENSG00000248643
213718_at	ENSG00000248643
213454_at	ENSG00000251503
222796_at	ENSG00000248919
218956_s_at	ENSG00000248919
202740_at	ENSG00000114786
233297_s_at	ENSG00000250709
220129_at	ENSG00000250709
217837_s_at	ENSG00000249884
222437_s_at	ENSG00000249884
222436_s_at	ENSG00000249884
227127_at	ENSG00000248592
226856_at	ENSG00000248592
206319_s_at	ENSG00000249139
206318_at	ENSG00000249139
202398_at	ENSG00000250021
213215_at	ENSG00000250021
202399_s_at	ENSG00000250021
222203_s_at	ENSG00000250741
243100_at	ENSG00000250741
1554368_at	ENSG00000250741
235829_at	ENSG00000270419
235559_at	ENSG00000254959
1557141_at	ENSG00000254959
209607_x_at	ENSG00000213599
233334_x_at	ENSG00000213599
210580_x_at	ENSG00000213599
222094_at	ENSG00000213599
233334_x_at	ENSG00000260280
210580_x_at	ENSG00000260280
209607_x_at	ENSG00000260280
217505_at	ENSG00000213160
213610_s_at	ENSG00000213160
237756_at	ENSG00000213160
209767_s_at	ENSG00000184702
209768_s_at	ENSG00000184702
209769_s_at	ENSG00000184702
206655_s_at	ENSG00000184702
220415_at	ENSG00000259030
221253_s_at	ENSG00000259040
224957_at	ENSG00000215472
214291_at	ENSG00000215472
212537_x_at	ENSG00000215472
200038_s_at	ENSG00000215472
212270_x_at	ENSG00000215472
224376_s_at	ENSG00000259399
223880_x_at	ENSG00000259399
217835_x_at	ENSG00000259399
64064_at	ENSG00000281887
218805_at	ENSG00000281887
215352_at	ENSG00000281887
46167_at	ENSG00000271723
206956_at	ENSG00000260238
228209_at	ENSG00000230124
208607_s_at	ENSG00000255071
207096_at	ENSG00000255071
238805_at	ENSG00000254445
228300_at	ENSG00000214447
203433_at	ENSG00000259332
1559069_at	ENSG00000259332
220442_at	ENSG00000259075
231832_at	ENSG00000259075
205821_at	ENSG00000213809
1555691_a_at	ENSG00000213809
228027_at	ENSG00000158301
228027_at	ENSG00000198908
228763_at	ENSG00000255526
228763_at	ENSG00000285425
228764_s_at	ENSG00000255526
228764_s_at	ENSG00000285425
201545_s_at	ENSG00000258643
201544_x_at	ENSG00000258643
201132_at	ENSG00000257529
201406_at	ENSG00000257529
229468_at	ENSG00000261408
207188_at	ENSG00000261408
226396_at	ENSG00000261408
224573_at	ENSG00000161939
224574_at	ENSG00000161939
207417_s_at	ENSG00000270011
229803_s_at	ENSG00000270800
221579_s_at	ENSG00000270800
1558888_x_at	ENSG00000221874
1558887_at	ENSG00000221874
217541_x_at	ENSG00000221874
202918_s_at	ENSG00000270757
219161_s_at	ENSG00000254788
227274_at	ENSG00000258644
235722_at	ENSG00000258644
217645_at	ENSG00000258644
219156_at	ENSG00000258644
204764_at	ENSG00000125954
204764_at	ENSG00000257365
225851_at	ENSG00000125954
225851_at	ENSG00000257365
1773_at	ENSG00000125954
1773_at	ENSG00000257365
218261_at	ENSG00000129354
65517_at	ENSG00000129354
225573_at	ENSG00000274810
218101_s_at	ENSG00000259112
58916_at	ENSG00000259112
219545_at	ENSG00000259112
222521_x_at	ENSG00000259112
202265_at	ENSG00000269897
212913_at	ENSG00000255152
210410_s_at	ENSG00000255152
221406_s_at	ENSG00000255152
223072_s_at	ENSG00000274049
65133_i_at	ENSG00000274049
221251_x_at	ENSG00000274049
37005_at	ENSG00000270136
37005_at	ENSG00000158747
212384_at	ENSG00000254870
200041_s_at	ENSG00000254870
208469_s_at	ENSG00000258388
209826_at	ENSG00000258388
220038_at	ENSG00000270024
220038_at	ENSG00000104205
243264_s_at	ENSG00000270024
243264_s_at	ENSG00000104205
227627_at	ENSG00000270024
227627_at	ENSG00000104205
1554063_at	ENSG00000259305
211526_s_at	ENSG00000026036
206467_x_at	ENSG00000026036
216325_x_at	ENSG00000026036
208273_at	ENSG00000135747
221179_at	ENSG00000183146
207434_s_at	ENSG00000255245
1569713_at	ENSG00000247950
227320_at	ENSG00000178882
243389_at	ENSG00000275778
204919_at	ENSG00000275778
205272_s_at	ENSG00000275778
214151_s_at	ENSG00000261771
241713_s_at	ENSG00000261771
221511_x_at	ENSG00000261771
222156_x_at	ENSG00000261771
214152_at	ENSG00000261771
244698_at	ENSG00000259024
228482_at	ENSG00000259024
215464_s_at	ENSG00000257950
209154_at	ENSG00000257950
1553585_a_at	ENSG00000266560
214642_x_at	ENSG00000266560
218672_at	ENSG00000163156
224948_at	ENSG00000270617
218821_at	ENSG00000254995
218822_s_at	ENSG00000254995
208906_at	ENSG00000234857
66053_at	ENSG00000234857
225632_s_at	ENSG00000261796
209426_s_at	ENSG00000273294
209425_at	ENSG00000273294
209424_s_at	ENSG00000273294
229587_at	ENSG00000126261
201177_s_at	ENSG00000126261
217946_s_at	ENSG00000142230
1555618_s_at	ENSG00000142230
241185_at	ENSG00000142230
223035_s_at	ENSG00000116120
223036_at	ENSG00000116120
232063_x_at	ENSG00000116120
226363_at	ENSG00000114770
1558460_at	ENSG00000114770
209380_s_at	ENSG00000114770
203191_at	ENSG00000115657
203192_at	ENSG00000115657
203105_s_at	ENSG00000087470
226154_at	ENSG00000087470
237797_at	ENSG00000087470
210518_at	ENSG00000150394
241500_at	ENSG00000150394
217574_at	ENSG00000150394
231438_x_at	ENSG00000150394
1557374_at	ENSG00000069431
208462_s_at	ENSG00000069431
235578_at	ENSG00000069431
208562_s_at	ENSG00000069431
208561_at	ENSG00000069431
209247_s_at	ENSG00000033050
209247_s_at	ENSG00000285292
214232_at	ENSG00000033050
214232_at	ENSG00000285292
207622_s_at	ENSG00000033050
207622_s_at	ENSG00000285292
209246_at	ENSG00000033050
209246_at	ENSG00000285292
207623_at	ENSG00000033050
207623_at	ENSG00000285292
202730_s_at	ENSG00000284482
212593_s_at	ENSG00000284482
202731_at	ENSG00000284482
212594_at	ENSG00000284482
232123_at	ENSG00000284020
229734_at	ENSG00000284020
224716_at	ENSG00000284427
229347_at	ENSG00000284000
236591_at	ENSG00000284000
231954_at	ENSG00000283792
237974_at	ENSG00000283468
231381_at	ENSG00000283468
1564357_at	ENSG00000283468
208779_x_at	ENSG00000284370
1007_s_at	ENSG00000284370
207169_x_at	ENSG00000284370
210749_x_at	ENSG00000284370
211999_at	ENSG00000283853
211997_x_at	ENSG00000283853
209069_s_at	ENSG00000283853
211998_at	ENSG00000283853
212347_x_at	ENSG00000284276
210778_s_at	ENSG00000284276
212346_s_at	ENSG00000284276
225680_at	ENSG00000284596
220757_s_at	ENSG00000266437
223012_at	ENSG00000266437
213166_x_at	ENSG00000284149
200033_at	ENSG00000284564
229182_at	ENSG00000284532
225374_at	ENSG00000284532
225375_at	ENSG00000284532
227718_at	ENSG00000284261
235711_at	ENSG00000284261
225120_at	ENSG00000284261
226762_at	ENSG00000284261
203190_at	ENSG00000284435
232169_x_at	ENSG00000284435
203189_s_at	ENSG00000284435
200033_at	ENSG00000284368
218383_at	ENSG00000284118
224096_at	ENSG00000264616
1559504_at	ENSG00000284247
1559506_x_at	ENSG00000284247
216306_x_at	ENSG00000284361
202189_x_at	ENSG00000284361
211271_x_at	ENSG00000284361
212015_x_at	ENSG00000284361
212016_s_at	ENSG00000284361
209913_x_at	ENSG00000264474
209912_s_at	ENSG00000264474
227405_s_at	ENSG00000284265
216587_s_at	ENSG00000284265
224325_at	ENSG00000284265
203920_at	ENSG00000025434
1562827_at	ENSG00000258766
235891_at	ENSG00000230630
232090_at	ENSG00000230630
203880_at	ENSG00000138495
1558346_at	ENSG00000138495
1568690_a_at	ENSG00000225868
1568689_at	ENSG00000225868
203986_at	ENSG00000272414
1566968_at	ENSG00000281881
244497_at	ENSG00000261359
225535_s_at	ENSG00000204152
229428_at	ENSG00000204152
218118_s_at	ENSG00000204152
218119_at	ENSG00000204152
243081_at	ENSG00000264859
1556835_s_at	ENSG00000264859
1556834_at	ENSG00000264859
1559678_s_at	ENSG00000245857
