NAME,Description,NK.cells,endothelial.cells,fibroblasts,macrophages,memory.B.cells,memory.CD4.T.cells,memory.CD8.T.cells,myeloid.dendritic.cells,naive.B.cells,naive.CD4.T.cells,naive.CD8.T.cells,others,regulatory.T.cells,monocytes
ENSG00000167775,CD320,0.262,13.552,0.344,0.09,0.16399999999999998,0.24100000000000002,0.222,0.063,0.138,0.207,0.212,0.285,0.402,0.198
ENSG00000167779,IGFBP6,0.016,1.838,3.3,0.017,0.006,0.013999999999999999,0.026000000000000002,0.053,0.006999999999999999,0.02,0.023,0.115,0.008,0.046
ENSG00000167874,TMEM88,0.043,2.454,0.023,0.105,0.033,0.040999999999999995,0.034,0.086,0.026000000000000002,0.002,0.021,0.013999999999999999,0.019,0.065
ENSG00000168079,SCARA5,0.0,0.001,1.023,0.002,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.003,0.0,0.006999999999999999
ENSG00000168229,PTGDR,1.4180000000000001,0.006999999999999999,0.032,0.01,0.005,0.10300000000000001,0.272,0.001,0.006,0.017,0.009000000000000001,0.094,0.017,0.0
ENSG00000168309,FAM107A,0.005,2.406,0.249,0.001,0.001,0.005,0.003,0.006999999999999999,0.002,0.004,0.015,0.002,0.003,0.005
ENSG00000168386,FILIP1L,0.055999999999999994,0.537,5.074,0.818,0.075,0.063,0.047,0.84,0.121,0.068,0.067,0.11900000000000001,0.11,0.106
ENSG00000168477,TNXB,0.002,0.642,2.298,0.006,0.003,0.004,0.005,0.004,0.0,0.002,0.018000000000000002,0.005,0.0,0.0
ENSG00000168497,SDPR,0.016,11.972999999999999,0.16399999999999998,0.136,0.009000000000000001,0.006999999999999999,0.012,0.217,0.008,0.001,0.0,0.027999999999999997,0.011000000000000001,0.003
ENSG00000168542,COL3A1,0.013999999999999999,0.223,47.065,0.071,0.042,0.024,0.028999999999999998,0.039,0.011000000000000001,0.015,0.012,0.28600000000000003,0.028999999999999998,0.122
ENSG00000168734,PKIG,0.022000000000000002,1.536,1.3730000000000002,0.033,0.963,0.024,0.028999999999999998,0.063,0.9990000000000001,0.024,0.054000000000000006,0.105,0.048,0.062
ENSG00000168743,NPNT,0.005,0.022000000000000002,0.8029999999999999,0.002,0.001,0.001,0.001,0.0,0.002,0.004,0.0,0.038,0.006,0.006999999999999999
ENSG00000168955,TM4SF20,0.0,0.0,0.0,0.002,0.003,0.006,0.005,0.005,0.003,0.005,0.0,0.532,0.004,0.0
ENSG00000169129,AFAP1L2,0.01,0.078,0.125,0.0,0.016,0.011000000000000001,0.021,0.0,0.01,0.005,0.0,0.023,0.013000000000000001,0.0
ENSG00000169245,CXCL10,0.0,0.044000000000000004,0.273,2.048,0.016,0.01,0.004,0.903,0.002,0.01,0.0,0.035,0.006,6.1339999999999995
ENSG00000169248,CXCL11,0.0,0.249,0.03,0.126,0.0,0.001,0.0,0.209,0.002,0.0,0.0,0.008,0.003,0.183
ENSG00000169413,RNASE6,0.055999999999999994,0.046,0.042,4.246,0.856,0.03,0.024,3.765,2.046,0.032,0.01,0.158,0.034,2.324
ENSG00000169429,CXCL8,0.027000000000000003,0.175,3.221,17.114,0.046,0.081,0.03,5.869,0.035,0.035,0.024,0.364,0.11,0.0
ENSG00000169432,SCN9A,0.015,0.034,0.03,0.001,0.001,0.0,0.0,0.009000000000000001,0.0,0.002,0.0,0.05,0.001,0.0
ENSG00000169439,SDC2,0.0,0.07200000000000001,1.5330000000000001,0.42200000000000004,0.006999999999999999,0.002,0.003,0.11900000000000001,0.0,0.004,0.0,0.069,0.001,0.44
ENSG00000169507,SLC38A11,0.004,0.002,0.0,0.0,0.03,0.0,0.001,0.004,0.201,0.002,0.0,0.017,0.0,0.0
ENSG00000169519,METTL15,0.835,0.13,0.209,0.28,0.154,0.466,0.435,0.348,0.18,0.14800000000000002,0.105,0.273,0.46299999999999997,0.0
ENSG00000169554,ZEB2,2.72,0.17600000000000002,3.0810000000000004,2.5269999999999997,0.498,0.5589999999999999,1.2930000000000001,1.551,0.642,0.085,0.0,0.187,0.376,1.2329999999999999
ENSG00000169583,CLIC3,5.773,0.077,0.099,0.015,0.066,0.147,0.5489999999999999,0.078,0.11,0.069,0.18100000000000002,0.136,0.075,0.002
ENSG00000169604,ANTXR1,0.006,0.013999999999999999,1.2570000000000001,0.013999999999999999,0.001,0.0,0.001,0.003,0.0,0.0,0.0,0.017,0.0,0.006999999999999999
ENSG00000169692,AGPAT2,0.19899999999999998,0.365,0.36700000000000005,0.34600000000000003,0.168,0.14300000000000002,0.17800000000000002,0.307,0.165,0.079,0.0,0.7929999999999999,0.204,0.547
ENSG00000169715,MT1E,0.153,0.782,2.1959999999999997,0.86,0.17800000000000002,0.377,0.8220000000000001,0.276,0.057,0.499,0.17300000000000001,2.35,0.892,0.335
ENSG00000169744,LDB2,0.461,2.4859999999999998,0.268,0.003,0.003,0.003,0.016,0.001,0.006,0.003,0.0,0.01,0.006,0.004
ENSG00000169851,PCDH7,0.0,0.057999999999999996,2.0780000000000003,0.001,0.002,0.001,0.001,0.005,0.0,0.0,0.0,0.003,0.0,0.004
ENSG00000169876,MUC17,0.005,0.011000000000000001,0.006999999999999999,0.011000000000000001,0.013000000000000001,0.01,0.013000000000000001,0.013000000000000001,0.006,0.012,0.013999999999999999,0.307,0.004,0.0
ENSG00000169903,TM4SF4,0.0,0.0,0.0,0.004,0.0,0.002,0.002,0.006999999999999999,0.0,0.004,0.0,0.13,0.0,0.0
ENSG00000169908,TM4SF1,0.008,10.43,3.612,0.033,0.017,0.021,0.02,0.027000000000000003,0.006,0.013999999999999999,0.047,0.163,0.025,0.045
ENSG00000170160,CCDC144A,0.092,0.14400000000000002,0.23,0.124,0.036000000000000004,0.083,0.11800000000000001,0.10300000000000001,0.091,0.09300000000000001,0.129,0.157,0.132,0.037000000000000005
ENSG00000170231,FABP6,0.353,0.33399999999999996,0.483,0.6990000000000001,0.569,0.705,0.662,0.605,0.544,0.541,0.878,65.048,0.377,0.0
ENSG00000170323,FABP4,0.006,1.736,0.564,0.011000000000000001,0.001,0.002,0.003,0.03,0.002,0.002,0.0,0.111,0.002,0.052000000000000005
ENSG00000170385,SLC30A1,0.126,0.163,0.142,0.153,0.08800000000000001,0.063,0.098,0.183,0.052000000000000005,0.051,0.09,0.069,0.102,0.0
ENSG00000170421,KRT8,0.127,0.37200000000000005,0.581,0.201,0.115,0.166,0.153,0.179,0.126,0.212,0.14800000000000002,6.811,0.12300000000000001,0.0
ENSG00000170442,KRT86,0.561,0.0,0.005,0.003,0.002,0.006,0.017,0.0,0.0,0.002,0.0,0.205,0.006,0.001
ENSG00000170458,CD14,0.0,0.14400000000000002,0.25,2.262,0.003,0.002,0.006,0.13699999999999998,0.0,0.008,0.0,0.013000000000000001,0.003,4.928
ENSG00000170476,MZB1,0.321,0.297,0.619,0.38799999999999996,0.5710000000000001,0.183,0.301,0.317,0.628,0.258,0.193,12.939,0.507,0.0
ENSG00000170624,SGCD,0.0,0.006,0.889,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.006999999999999999,0.0,0.004
ENSG00000170745,KCNS3,0.0,0.046,0.382,0.005,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.001,0.002
ENSG00000170801,HTRA3,0.0,0.04,1.15,0.001,0.0,0.002,0.0,0.017,0.0,0.0,0.0,0.002,0.0,0.028999999999999998
ENSG00000170955,PRKCDBP,0.012,2.594,2.67,0.045,0.004,0.008,0.006,0.06,0.004,0.006,0.0,0.162,0.02,0.071
ENSG00000170961,HAS2,0.0,0.053,1.044,0.001,0.001,0.001,0.001,0.016,0.003,0.0,0.0,0.005,0.002,0.004
ENSG00000170962,PDGFD,0.26899999999999996,0.42,0.217,0.002,0.003,0.001,0.033,0.001,0.018000000000000002,0.001,0.0,0.005,0.004,0.001
ENSG00000170989,S1PR1,0.051,2.7039999999999997,0.01,0.013000000000000001,0.042,0.034,0.022000000000000002,0.066,0.128,0.10300000000000001,0.10400000000000001,0.01,0.027000000000000003,0.009000000000000001
ENSG00000171105,INSR,0.043,2.187,0.304,0.41200000000000003,0.038,0.013999999999999999,0.013999999999999999,0.44799999999999995,0.044000000000000004,0.009000000000000001,0.024,0.19699999999999998,0.013999999999999999,0.099
ENSG00000171243,SOSTDC1,0.0,0.008,0.878,0.001,0.001,0.0,0.001,0.005,0.0,0.0,0.0,0.004,0.001,0.006
ENSG00000171345,KRT19,0.10800000000000001,0.068,0.129,0.073,0.07200000000000001,0.10300000000000001,0.081,0.076,0.077,0.10300000000000001,0.168,4.96,0.069,0.153
ENSG00000171408,PDE7B,0.021,0.218,0.4,0.022000000000000002,0.033,0.027000000000000003,0.01,0.034,0.076,0.02,0.034,0.009000000000000001,0.05,0.003
ENSG00000171431,KRT20,0.015,0.012,0.027999999999999997,0.023,0.012,0.028999999999999998,0.02,0.018000000000000002,0.017,0.037000000000000005,0.0,1.17,0.022000000000000002,0.0
ENSG00000171476,HOPX,4.927,0.105,0.237,0.066,0.635,1.113,2.4659999999999997,0.373,0.41200000000000003,0.195,0.094,0.217,0.146,0.023
ENSG00000171659,GPR34,0.125,0.018000000000000002,0.011000000000000001,0.8320000000000001,0.08800000000000001,0.26899999999999996,0.36700000000000005,0.16699999999999998,0.012,0.018000000000000002,0.0,0.017,0.10300000000000001,0.449
ENSG00000171747,LGALS4,0.08199999999999999,0.10800000000000001,0.085,0.10099999999999999,0.081,0.113,0.085,0.09,0.063,0.14800000000000002,0.165,6.156000000000001,0.1,0.46
ENSG00000171848,RRM2,0.113,0.038,0.049,0.033,0.002,0.004,0.006,0.078,0.0,0.006999999999999999,0.0,0.233,0.006999999999999999,0.805
ENSG00000172005,MAL,0.027000000000000003,0.004,0.008,0.012,0.021,0.29600000000000004,0.105,0.01,0.032,0.726,0.856,0.095,0.386,0.009000000000000001
ENSG00000172016,REG3A,0.066,0.062,0.092,0.08800000000000001,0.085,0.07400000000000001,0.055,0.06,0.09300000000000001,0.139,0.165,3.2089999999999996,0.10800000000000001,0.068
ENSG00000172023,REG1B,0.02,0.011000000000000001,0.038,0.03,0.016,0.022000000000000002,0.012,0.015,0.02,0.018000000000000002,0.0,2.081,0.034,0.079
ENSG00000172037,LAMB2,0.024,0.6629999999999999,0.569,0.025,0.004,0.002,0.002,0.006,0.0,0.002,0.0,0.053,0.003,0.031
ENSG00000172116,CD8B,0.079,0.055,0.034,0.049,0.042,0.11699999999999999,3.3810000000000002,0.026000000000000002,0.055999999999999994,0.447,3.361,0.061,0.124,0.0
ENSG00000172156,CCL11,0.0,0.006,13.068,0.016,0.004,0.005,0.006,0.003,0.0,0.012,0.0,0.004,0.006999999999999999,0.042
ENSG00000172215,CXCR6,0.166,0.013999999999999999,0.018000000000000002,0.043,0.02,0.6809999999999999,0.535,0.027999999999999997,0.035,0.036000000000000004,0.0,0.04,0.83,0.006
ENSG00000172216,CEBPB,1.023,0.5660000000000001,2.639,5.019,0.212,0.8109999999999999,0.851,2.992,0.172,0.355,0.23399999999999999,0.406,0.314,3.033
ENSG00000172236,TPSAB1,0.037000000000000005,0.011000000000000001,0.031,0.026000000000000002,0.024,0.008,0.013999999999999999,0.045,0.008,0.011000000000000001,0.018000000000000002,1.1540000000000001,0.006999999999999999,0.25
ENSG00000172243,CLEC7A,0.02,0.23600000000000002,0.018000000000000002,2.8169999999999997,0.003,0.053,0.016,1.3780000000000001,0.01,0.018000000000000002,0.009000000000000001,0.025,0.44,1.9509999999999998
ENSG00000172260,NEGR1,0.013999999999999999,0.008,0.672,0.018000000000000002,0.009000000000000001,0.008,0.011000000000000001,0.031,0.004,0.009000000000000001,0.028999999999999998,0.028999999999999998,0.009000000000000001,0.013000000000000001
ENSG00000172403,SYNPO2,0.003,0.055999999999999994,1.6059999999999999,0.032,0.006999999999999999,0.008,0.008,0.182,0.003,0.011000000000000001,0.009000000000000001,0.054000000000000006,0.006,0.01
ENSG00000172543,CTSW,3.987,0.027999999999999997,0.05,0.049,0.045,0.136,1.325,0.036000000000000004,0.034,0.203,0.789,0.18600000000000003,0.044000000000000004,0.012
ENSG00000172551,MUCL1,0.006999999999999999,0.0,0.002,0.429,0.001,0.002,0.0,0.018000000000000002,0.0,0.002,0.0,0.0,0.001,0.0
ENSG00000172575,RASGRP1,0.293,0.031,0.019,0.076,0.18100000000000002,0.442,0.474,0.043,0.115,0.36700000000000005,0.366,0.057,0.965,0.013999999999999999
ENSG00000172602,RND1,0.067,1.081,0.025,0.039,0.051,0.043,0.044000000000000004,0.054000000000000006,0.02,0.026000000000000002,0.047,0.064,0.035,0.034
ENSG00000172638,EFEMP2,0.016,0.24,1.735,0.013999999999999999,0.005,0.006,0.005,0.011000000000000001,0.005,0.003,0.0,0.033,0.0,0.027000000000000003
ENSG00000172724,CCL19,0.044000000000000004,0.022000000000000002,1.7080000000000002,0.198,0.013999999999999999,0.004,0.002,5.546,0.019,0.011000000000000001,0.0,0.027999999999999997,0.012,0.139
ENSG00000172752,COL6A5,0.006999999999999999,0.003,0.654,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.001,0.0
ENSG00000172831,CES2,0.077,0.132,0.18100000000000002,0.085,0.043,0.07400000000000001,0.073,0.083,0.054000000000000006,0.052000000000000005,0.071,1.159,0.062,0.158
ENSG00000172889,EGFL7,0.013000000000000001,5.7010000000000005,0.057999999999999996,0.022000000000000002,0.006,0.015,0.018000000000000002,0.01,0.013999999999999999,0.035,0.040999999999999995,0.022000000000000002,0.013999999999999999,0.04
ENSG00000172965,MIR4435-2HG,0.266,0.753,0.731,0.677,0.06,0.295,0.322,0.889,0.048,0.065,0.0,0.509,2.533,2.262
ENSG00000173110,HSPA6,0.355,0.294,1.611,0.596,0.302,0.27899999999999997,0.42200000000000004,0.569,0.177,0.395,0.039,0.41200000000000003,0.20600000000000002,0.287
ENSG00000173114,LRRN3,0.013000000000000001,0.008,0.018000000000000002,0.006,0.005,0.161,0.107,0.003,0.001,0.094,0.268,0.009000000000000001,0.04,0.0
ENSG00000173237,C11orf86,0.005,0.0,0.001,0.006,0.003,0.005,0.003,0.011000000000000001,0.006,0.002,0.0,0.49700000000000005,0.001,0.0
ENSG00000173262,SLC2A14,0.011000000000000001,0.057,0.011000000000000001,0.011000000000000001,0.013000000000000001,0.023,0.047,0.021,0.009000000000000001,0.028999999999999998,0.0,0.002,0.009000000000000001,0.0
ENSG00000173267,SNCG,0.0,1.58,0.044000000000000004,0.002,0.002,0.002,0.002,0.01,0.001,0.003,0.013000000000000001,0.025,0.003,0.005
ENSG00000173269,MMRN2,0.017,1.801,0.016,0.002,0.002,0.001,0.001,0.002,0.002,0.003,0.0,0.001,0.006,0.006999999999999999
ENSG00000173369,C1QB,0.033,0.063,0.068,17.747,0.016,0.024,0.042,1.389,0.012,0.018000000000000002,0.028999999999999998,0.023,0.040999999999999995,19.06
ENSG00000173372,C1QA,0.02,0.085,0.113,27.25,0.026000000000000002,0.04,0.063,2.603,0.028999999999999998,0.034,0.051,0.033,0.054000000000000006,20.053
ENSG00000173391,OLR1,0.0,0.008,0.01,0.736,0.002,0.004,0.0,0.20600000000000002,0.001,0.0,0.0,0.002,0.006,0.831
ENSG00000173432,SAA1,0.0,0.0,0.376,0.004,0.001,0.001,0.0,0.01,0.0,0.002,0.0,0.102,0.0,0.016
ENSG00000173451,THAP2,0.58,0.11599999999999999,0.17800000000000002,0.44799999999999995,0.114,0.209,0.24600000000000002,0.22699999999999998,0.14300000000000002,0.127,0.054000000000000006,0.134,0.18100000000000002,0.413
ENSG00000173467,AGR3,0.021,0.016,0.01,0.027000000000000003,0.018000000000000002,0.03,0.024,0.016,0.011000000000000001,0.040999999999999995,0.037000000000000005,1.415,0.019,0.078
ENSG00000173702,MUC13,0.011000000000000001,0.011000000000000001,0.006,0.006999999999999999,0.005,0.01,0.004,0.005,0.006999999999999999,0.017,0.008,0.442,0.012,0.023
ENSG00000173706,HEG1,0.262,2.015,0.429,0.021,0.034,0.07,0.066,0.011000000000000001,0.031,0.031,0.042,0.025,0.059000000000000004,0.038
ENSG00000173917,HOXB2,0.215,0.599,0.457,0.09,0.034,0.375,0.265,0.069,0.057,0.233,0.111,0.10400000000000001,0.64,0.10099999999999999
ENSG00000174059,CD34,0.039,2.5860000000000003,0.07400000000000001,0.008,0.002,0.008,0.006999999999999999,0.005,0.0,0.001,0.0,0.003,0.012,0.003
ENSG00000174175,SELP,0.005,0.86,0.003,0.001,0.003,0.002,0.001,0.002,0.003,0.008,0.01,0.001,0.013999999999999999,0.0
ENSG00000174236,REP15,0.0,0.024,0.016,0.002,0.001,0.0,0.002,0.001,0.0,0.006,0.0,0.10400000000000001,0.0,0.008
ENSG00000174255,ZNF80,0.04,0.0,0.005,0.003,0.004,0.022000000000000002,0.06,0.001,0.001,0.026000000000000002,0.0,0.003,0.084,0.0
ENSG00000174307,PHLDA3,0.008,0.209,0.35,0.016,0.006999999999999999,0.016,0.013000000000000001,0.031,0.001,0.003,0.0,0.040999999999999995,0.026000000000000002,0.009000000000000001
ENSG00000174358,SLC6A19,0.0,0.0,0.001,0.001,0.001,0.004,0.001,0.005,0.004,0.004,0.011000000000000001,0.14300000000000002,0.003,0.0
ENSG00000174640,SLCO2A1,0.008,1.791,0.006999999999999999,0.005,0.001,0.001,0.001,0.005,0.004,0.0,0.009000000000000001,0.009000000000000001,0.003,0.001
ENSG00000174946,GPR171,0.826,0.18600000000000003,0.131,0.384,0.159,6.218,5.669,0.45899999999999996,0.313,2.121,0.6629999999999999,0.2,1.2990000000000002,0.013999999999999999
ENSG00000174992,ZG16,0.004,0.002,0.009000000000000001,0.015,0.011000000000000001,0.015,0.013000000000000001,0.01,0.006,0.015,0.022000000000000002,1.7109999999999999,0.005,0.12
ENSG00000175063,UBE2C,0.24,0.059000000000000004,0.109,0.044000000000000004,0.005,0.004,0.018000000000000002,0.272,0.005,0.006,0.0,0.28800000000000003,0.013999999999999999,1.234
ENSG00000175084,DES,0.0,0.004,0.883,0.004,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.006,0.0,0.004
ENSG00000175130,MARCKSL1,0.314,3.165,1.462,0.7440000000000001,1.1840000000000002,0.363,0.47200000000000003,4.283,1.845,0.47700000000000004,0.425,0.645,0.254,0.0
ENSG00000175183,CSRP2,0.006999999999999999,0.7090000000000001,0.297,0.012,0.01,0.003,0.002,0.027999999999999997,0.005,0.002,0.0,0.10800000000000001,0.004,0.019
ENSG00000175745,NR2F1,0.0,0.639,0.9590000000000001,0.0,0.0,0.003,0.001,0.001,0.0,0.0,0.0,0.013000000000000001,0.003,0.0
ENSG00000175785,PRIMA1,0.0,0.0,0.073,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0
ENSG00000175793,SFN,0.01,0.008,0.006999999999999999,0.005,0.005,0.01,0.01,0.013000000000000001,0.0,0.008,0.015,0.505,0.003,0.034
ENSG00000175899,A2M,0.040999999999999995,11.272,12.192,0.706,0.019,0.035,0.042,0.14300000000000002,0.016,0.022000000000000002,0.021,0.142,0.022000000000000002,0.804
ENSG00000175906,ARL4D,0.044000000000000004,0.099,0.444,0.009000000000000001,0.06,0.027999999999999997,0.046,0.025,0.054000000000000006,0.027999999999999997,0.035,0.013999999999999999,0.022000000000000002,0.034
ENSG00000176046,NUPR1,0.006999999999999999,0.6970000000000001,3.753,0.18,0.011000000000000001,0.015,0.018000000000000002,0.018000000000000002,0.013999999999999999,0.006,0.0,0.177,0.022000000000000002,0.0
ENSG00000176083,ZNF683,0.081,0.008,0.005,0.002,0.006,0.004,0.19699999999999998,0.002,0.009000000000000001,0.012,0.027000000000000003,0.006999999999999999,0.011000000000000001,0.001
ENSG00000176153,GPX2,0.038,0.027000000000000003,0.013999999999999999,0.024,0.02,0.025,0.019,0.022000000000000002,0.006999999999999999,0.026000000000000002,0.049,0.765,0.028999999999999998,0.17600000000000002
ENSG00000176435,CLEC14A,0.006,3.9219999999999997,0.8170000000000001,0.002,0.001,0.003,0.004,0.01,0.002,0.005,0.0,0.003,0.003,0.001
ENSG00000176788,BASP1,0.066,0.048,0.85,1.28,0.83,0.009000000000000001,0.013000000000000001,2.272,0.579,0.009000000000000001,0.0,0.212,0.039,0.0
ENSG00000176890,TYMS,0.292,0.059000000000000004,0.079,0.031,0.012,0.009000000000000001,0.017,0.21100000000000002,0.012,0.011000000000000001,0.0,0.24100000000000002,0.026000000000000002,0.966
ENSG00000176907,C8orf4,0.025,4.669,4.604,0.037000000000000005,0.019,0.035,0.027999999999999997,0.023,0.015,0.035,0.015,0.882,0.022000000000000002,0.031
ENSG00000176919,C8G,0.0,0.006999999999999999,0.003,0.0,0.001,0.001,0.002,0.0,0.003,0.002,0.0,0.064,0.001,0.0
ENSG00000176971,FIBIN,0.0,0.001,0.61,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.001,0.002
ENSG00000177455,CD19,0.017,0.003,0.019,0.011000000000000001,0.8759999999999999,0.003,0.004,0.016,0.965,0.005,0.0,0.048,0.008,0.018000000000000002
ENSG00000177469,PTRF,0.005,5.155,1.7280000000000002,0.006999999999999999,0.006999999999999999,0.013000000000000001,0.009000000000000001,0.006999999999999999,0.006,0.011000000000000001,0.023,0.11199999999999999,0.009000000000000001,0.024
ENSG00000177494,ZBED2,0.0,0.0,0.003,0.004,0.042,0.019,0.02,0.004,0.013000000000000001,0.001,0.0,0.005,0.027999999999999997,0.0
ENSG00000177575,CD163,0.0,0.015,0.011000000000000001,2.271,0.006999999999999999,0.003,0.009000000000000001,0.34,0.003,0.005,0.0,0.004,0.013999999999999999,0.53
ENSG00000177675,CD163L1,0.0,0.025,0.008,0.37799999999999995,0.001,0.001,0.002,0.01,0.002,0.001,0.0,0.005,0.001,0.235
ENSG00000178184,PARD6G,0.031,0.385,0.094,0.013000000000000001,0.006,0.03,0.065,0.013999999999999999,0.003,0.009000000000000001,0.0,0.011000000000000001,0.076,0.0
ENSG00000178381,ZFAND2A,0.26,0.27399999999999997,0.381,0.479,0.303,0.193,0.275,0.386,0.226,0.22,0.14,0.4,0.27699999999999997,0.38299999999999995
ENSG00000178562,CD28,0.03,0.023,0.012,0.043,0.036000000000000004,0.8340000000000001,0.384,0.027000000000000003,0.078,0.639,0.452,0.043,1.284,0.024
ENSG00000178695,KCTD12,0.006,1.93,0.9179999999999999,1.811,0.027999999999999997,0.009000000000000001,0.013000000000000001,0.797,0.015,0.017,0.024,0.078,0.012,1.656
ENSG00000178726,THBD,0.005,1.774,0.6559999999999999,0.47,0.001,0.003,0.005,0.33799999999999997,0.002,0.005,0.025,0.018000000000000002,0.005,0.7809999999999999
ENSG00000178878,APOLD1,0.053,3.427,0.02,0.032,0.045,0.07400000000000001,0.079,0.023,0.059000000000000004,0.063,0.037000000000000005,0.065,0.146,0.0
ENSG00000179029,TMEM107,0.306,0.299,0.15,0.513,0.102,0.158,0.27699999999999997,0.396,0.08199999999999999,0.13699999999999998,0.064,0.392,0.10300000000000001,0.0
ENSG00000179344,HLA-DQB1,0.494,1.5759999999999998,0.18899999999999997,16.037,9.045,0.15,0.41700000000000004,22.724,10.399000000000001,0.132,0.125,0.292,0.382,0.0
ENSG00000179348,GATA2,0.003,0.34,0.003,0.004,0.003,0.002,0.002,0.006,0.001,0.001,0.0,0.033,0.002,0.001
ENSG00000179403,VWA1,0.0,1.607,0.15,0.0,0.001,0.004,0.003,0.004,0.0,0.003,0.0,0.022000000000000002,0.005,0.023
ENSG00000179639,FCER1A,0.006,0.01,0.008,1.6969999999999998,0.006,0.006999999999999999,0.011000000000000001,4.162,0.0,0.003,0.018000000000000002,0.023,0.006,1.256
ENSG00000179674,ARL14,0.0,0.011000000000000001,0.006999999999999999,0.019,0.046,0.009000000000000001,0.008,0.006999999999999999,0.006999999999999999,0.013999999999999999,0.0,0.39,0.015,0.008
ENSG00000179776,CDH5,0.005,2.653,0.005,0.002,0.001,0.003,0.003,0.002,0.002,0.006,0.009000000000000001,0.002,0.004,0.0
ENSG00000179914,ITLN1,0.012,0.008,0.011000000000000001,0.016,0.008,0.013000000000000001,0.011000000000000001,0.01,0.017,0.013000000000000001,0.049,1.247,0.015,0.4
ENSG00000179915,NRXN1,0.002,0.004,0.0,0.003,0.0,0.001,0.003,0.001,0.0,0.0,0.0,0.233,0.0,0.0
ENSG00000180447,GAS1,0.0,0.034,0.883,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.0,0.006999999999999999
ENSG00000180479,ZNF571,0.276,0.04,0.025,0.015,0.032,0.031,0.055999999999999994,0.019,0.05,0.031,0.064,0.023,0.023,0.0
ENSG00000180644,PRF1,3.8280000000000003,0.013999999999999999,0.027000000000000003,0.026000000000000002,0.019,0.198,1.038,0.027000000000000003,0.037000000000000005,0.066,0.125,0.045,0.192,0.018000000000000002
ENSG00000180730,SHISA2,0.0,0.067,0.359,0.002,0.0,0.012,0.004,0.001,0.002,0.009000000000000001,0.009000000000000001,0.002,0.0,0.0
ENSG00000180739,S1PR5,0.358,0.002,0.003,0.004,0.001,0.006,0.091,0.003,0.004,0.0,0.0,0.004,0.002,0.0
ENSG00000181036,FCRL6,0.373,0.005,0.001,0.002,0.0,0.005,0.094,0.017,0.004,0.006,0.0,0.002,0.0,0.003
ENSG00000181104,F2R,0.14,0.551,1.6740000000000002,0.036000000000000004,0.052000000000000005,0.212,0.326,0.019,0.016,0.035,0.015,0.128,0.087,0.018000000000000002
ENSG00000181374,CCL13,0.004,0.006999999999999999,8.533,0.12300000000000001,0.002,0.006,0.008,0.006,0.0,0.0,0.005,0.006,0.006,0.094
